Name_p1,Type_1_p1,Type_2_p1,HP_p1,Attack_p1,Defense_p1,SpAtk_p1,SpDef_p1,Speed_p1,Generation_p1,Legendary_p1,Name_p2,Type_1_p2,Type_2_p2,HP_p2,Attack_p2,Defense_p2,SpAtk_p2,SpDef_p2,Speed_p2,Generation_p2,Legendary_p2,label
215,11,8,70.0,80.0,70.0,80.0,70.0,110.0,4.0,0,283,5,17,50,105,79,35,110,76,1,0,1
215,11,8,70.0,80.0,70.0,80.0,70.0,110.0,4.0,0,283,5,17,50,105,79,35,110,76,1,0,1
288,14,8,80.0,110.0,60.0,150.0,130.0,70.0,6.0,1,283,5,17,50,105,79,35,110,76,1,0,1
337,10,7,89.0,125.0,90.0,115.0,80.0,101.0,5.0,1,283,5,17,50,105,79,35,110,76,1,0,0
770,8,17,38.0,30.0,85.0,55.0,65.0,30.0,5.0,0,283,5,17,50,105,79,35,110,76,1,0,0
329,10,1,60.0,82.0,45.0,45.0,45.0,74.0,5.0,0,283,5,17,50,105,79,35,110,76,1,0,1
158,14,17,60.0,48.0,45.0,43.0,90.0,42.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,1
718,15,2,58.0,89.0,77.0,45.0,45.0,48.0,6.0,0,283,5,17,50,105,79,35,110,76,1,0,1
455,14,17,106.0,110.0,90.0,154.0,90.0,130.0,1.0,1,283,5,17,50,105,79,35,110,76,1,0,0
578,1,8,50.0,75.0,75.0,65.0,65.0,50.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,1
208,10,2,80.0,100.0,80.0,80.0,80.0,100.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,0
51,15,18,42.0,52.0,67.0,39.0,56.0,50.0,6.0,0,283,5,17,50,105,79,35,110,76,1,0,1
402,2,4,75.0,110.0,110.0,110.0,105.0,80.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,0
97,12,17,75.0,95.0,60.0,65.0,60.0,115.0,5.0,0,283,5,17,50,105,79,35,110,76,1,0,0
766,0,17,45.0,45.0,35.0,20.0,30.0,20.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,1
313,12,17,105.0,95.0,80.0,40.0,80.0,90.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,0
313,12,17,105.0,95.0,80.0,40.0,80.0,90.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,0
640,12,17,160.0,110.0,65.0,65.0,110.0,30.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,1
505,9,17,50.0,53.0,48.0,53.0,48.0,64.0,5.0,0,283,5,17,50,105,79,35,110,76,1,0,1
88,9,17,70.0,60.0,70.0,87.0,78.0,85.0,4.0,0,283,5,17,50,105,79,35,110,76,1,0,0
534,12,17,65.0,60.0,70.0,85.0,75.0,40.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,1
124,10,17,50.0,50.0,95.0,40.0,50.0,35.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,1
544,8,9,59.0,66.0,70.0,44.0,55.0,41.0,6.0,0,283,5,17,50,105,79,35,110,76,1,0,0
628,12,17,150.0,160.0,100.0,95.0,65.0,100.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,0
291,9,7,35.0,35.0,40.0,35.0,55.0,50.0,2.0,0,283,5,17,50,105,79,35,110,76,1,0,1
574,9,13,50.0,60.0,45.0,100.0,80.0,65.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,1
255,8,9,75.0,95.0,122.0,58.0,75.0,69.0,6.0,0,283,5,17,50,105,79,35,110,76,1,0,1
685,12,17,60.0,80.0,50.0,50.0,50.0,40.0,2.0,0,283,5,17,50,105,79,35,110,76,1,0,1
745,17,17,130.0,70.0,35.0,70.0,35.0,60.0,3.0,0,283,5,17,50,105,79,35,110,76,1,0,1
244,17,17,80.0,82.0,78.0,95.0,80.0,85.0,1.0,0,283,5,17,50,105,79,35,110,76,1,0,0
697,4,7,55.0,40.0,85.0,80.0,105.0,40.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
694,17,15,54.0,78.0,103.0,53.0,45.0,22.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
590,1,5,50.0,75.0,70.0,35.0,70.0,48.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
367,17,17,43.0,30.0,55.0,40.0,65.0,97.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
367,17,17,43.0,30.0,55.0,40.0,65.0,97.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
731,9,13,80.0,82.0,83.0,100.0,100.0,80.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
731,9,13,80.0,82.0,83.0,100.0,100.0,80.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
610,15,16,30.0,42.0,118.0,42.0,88.0,30.0,4.0,0,638,1,11,55,95,55,35,75,115,2,0,1
647,0,17,45.0,22.0,60.0,27.0,30.0,29.0,6.0,0,638,1,11,55,95,55,35,75,115,2,0,1
421,12,17,105.0,125.0,100.0,60.0,100.0,100.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
151,2,17,61.0,84.0,65.0,70.0,70.0,70.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
495,15,18,35.0,40.0,100.0,90.0,55.0,35.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
210,0,16,75.0,90.0,140.0,60.0,60.0,40.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,0
16,15,0,45.0,95.0,50.0,40.0,50.0,75.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
490,15,17,30.0,45.0,135.0,45.0,90.0,30.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
80,0,17,45.0,30.0,35.0,20.0,20.0,45.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
773,1,7,126.0,131.0,95.0,131.0,98.0,99.0,6.0,1,638,1,11,55,95,55,35,75,115,2,0,1
783,2,10,108.0,100.0,121.0,81.0,95.0,95.0,6.0,1,638,1,11,55,95,55,35,75,115,2,0,1
575,9,13,60.0,70.0,65.0,125.0,105.0,90.0,4.0,0,638,1,11,55,95,55,35,75,115,2,0,1
138,14,17,50.0,95.0,90.0,95.0,90.0,180.0,3.0,1,638,1,11,55,95,55,35,75,115,2,0,1
46,9,17,75.0,80.0,95.0,90.0,100.0,50.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
703,17,17,50.0,65.0,64.0,44.0,48.0,43.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
732,0,7,70.0,80.0,102.0,80.0,102.0,40.0,4.0,0,638,1,11,55,95,55,35,75,115,2,0,1
294,1,6,45.0,60.0,30.0,80.0,50.0,65.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
148,10,17,90.0,120.0,120.0,60.0,60.0,50.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
620,6,17,75.0,98.0,63.0,98.0,63.0,101.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
711,9,17,55.0,68.0,64.0,45.0,55.0,31.0,4.0,0,638,1,11,55,95,55,35,75,115,2,0,1
417,11,17,80.0,120.0,80.0,120.0,80.0,100.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
105,17,11,50.0,95.0,180.0,85.0,45.0,70.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
131,12,9,60.0,60.0,50.0,40.0,50.0,75.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
666,17,17,100.0,75.0,115.0,90.0,115.0,85.0,2.0,1,638,1,11,55,95,55,35,75,115,2,0,1
132,1,2,52.0,65.0,50.0,45.0,50.0,38.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
392,17,10,70.0,85.0,70.0,60.0,70.0,50.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
523,3,17,35.0,55.0,40.0,50.0,50.0,90.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
678,14,7,67.0,57.0,55.0,77.0,55.0,114.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
128,6,14,105.0,30.0,105.0,140.0,105.0,55.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
288,14,8,80.0,110.0,60.0,150.0,130.0,70.0,6.0,1,638,1,11,55,95,55,35,75,115,2,0,1
189,9,14,95.0,95.0,85.0,125.0,65.0,55.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
277,3,12,62.0,55.0,52.0,109.0,94.0,109.0,6.0,0,638,1,11,55,95,55,35,75,115,2,0,1
599,9,17,75.0,75.0,95.0,75.0,95.0,113.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
487,12,7,100.0,50.0,50.0,76.0,96.0,70.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
385,3,17,70.0,75.0,60.0,105.0,60.0,105.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
712,17,17,50.0,50.0,40.0,50.0,40.0,64.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
500,17,2,90.0,120.0,100.0,150.0,120.0,100.0,4.0,1,638,1,11,55,95,55,35,75,115,2,0,1
36,15,18,72.0,105.0,115.0,54.0,86.0,68.0,6.0,0,638,1,11,55,95,55,35,75,115,2,0,1
97,12,17,75.0,95.0,60.0,65.0,60.0,115.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
133,12,17,70.0,65.0,65.0,55.0,55.0,70.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
270,12,17,100.0,5.0,5.0,15.0,65.0,30.0,4.0,0,638,1,11,55,95,55,35,75,115,2,0,1
724,11,17,51.0,65.0,65.0,80.0,75.0,59.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
298,12,4,90.0,30.0,15.0,40.0,20.0,15.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
767,14,17,95.0,23.0,48.0,23.0,48.0,23.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
529,17,17,90.0,75.0,75.0,90.0,100.0,70.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,1
308,11,14,65.0,50.0,35.0,115.0,95.0,95.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
486,0,7,61.0,90.0,45.0,50.0,50.0,160.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,0
486,0,7,61.0,90.0,45.0,50.0,50.0,160.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,0
692,3,7,79.0,105.0,70.0,145.0,80.0,101.0,5.0,1,638,1,11,55,95,55,35,75,115,2,0,1
754,13,17,65.0,90.0,120.0,85.0,70.0,60.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
143,15,4,50.0,100.0,150.0,100.0,150.0,50.0,6.0,1,638,1,11,55,95,55,35,75,115,2,0,1
677,4,17,62.0,48.0,66.0,59.0,57.0,49.0,6.0,0,638,1,11,55,95,55,35,75,115,2,0,1
452,16,14,60.0,75.0,100.0,55.0,80.0,50.0,3.0,0,638,1,11,55,95,55,35,75,115,2,0,1
217,12,17,75.0,80.0,60.0,65.0,90.0,102.0,6.0,0,638,1,11,55,95,55,35,75,115,2,0,1
211,2,17,66.0,117.0,70.0,40.0,50.0,67.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
211,2,17,66.0,117.0,70.0,40.0,50.0,67.0,5.0,0,638,1,11,55,95,55,35,75,115,2,0,1
375,17,17,20.0,10.0,55.0,15.0,20.0,80.0,1.0,0,638,1,11,55,95,55,35,75,115,2,0,1
587,0,16,70.0,130.0,100.0,55.0,80.0,65.0,2.0,0,638,1,11,55,95,55,35,75,115,2,0,0
542,8,9,49.0,66.0,70.0,44.0,55.0,51.0,6.0,0,638,1,11,55,95,55,35,75,115,2,0,1
562,12,17,110.0,160.0,110.0,80.0,110.0,100.0,4.0,1,638,1,11,55,95,55,35,75,115,2,0,1
199,17,17,49.0,49.0,56.0,49.0,61.0,66.0,4.0,0,638,1,11,55,95,55,35,75,115,2,0,1
697,4,7,55.0,40.0,85.0,80.0,105.0,40.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,1
689,15,5,91.0,129.0,90.0,72.0,90.0,108.0,5.0,1,301,1,14,53,54,53,37,46,45,6,0,0
684,12,17,75.0,100.0,95.0,40.0,70.0,110.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
556,15,17,97.0,165.0,60.0,65.0,50.0,58.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,0
373,6,17,45.0,75.0,37.0,70.0,55.0,83.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,0
67,12,17,55.0,66.0,44.0,44.0,56.0,85.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,0
429,14,5,106.0,190.0,100.0,154.0,100.0,130.0,1.0,1,301,1,14,53,54,53,37,46,45,6,0,1
421,12,17,105.0,125.0,100.0,60.0,100.0,100.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
555,14,4,28.0,25.0,25.0,45.0,35.0,40.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,1
151,2,17,61.0,84.0,65.0,70.0,70.0,70.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
527,17,17,53.0,51.0,53.0,61.0,56.0,40.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,1
85,6,17,39.0,52.0,43.0,60.0,50.0,65.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
661,16,10,75.0,85.0,200.0,55.0,65.0,30.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,1
109,6,5,60.0,85.0,60.0,85.0,60.0,55.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,0
673,17,10,100.0,110.0,90.0,85.0,90.0,60.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,0
751,1,11,70.0,120.0,65.0,45.0,85.0,125.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,0
56,15,17,70.0,105.0,105.0,50.0,40.0,20.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
231,15,17,85.0,135.0,130.0,60.0,80.0,25.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
419,0,5,80.0,185.0,115.0,40.0,105.0,75.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,0
38,17,17,70.0,92.0,65.0,80.0,55.0,98.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
311,14,17,40.0,35.0,30.0,120.0,70.0,105.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,1
537,10,6,100.0,180.0,160.0,150.0,90.0,90.0,3.0,1,301,1,14,53,54,53,37,46,45,6,0,0
693,5,17,75.0,80.0,55.0,25.0,35.0,35.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
316,17,5,91.0,72.0,90.0,129.0,90.0,108.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
615,8,17,44.0,75.0,35.0,63.0,33.0,45.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,1
382,11,10,110.0,130.0,80.0,70.0,60.0,80.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,0
222,13,17,80.0,95.0,82.0,60.0,82.0,75.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
222,13,17,80.0,95.0,82.0,60.0,82.0,75.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
668,9,17,30.0,30.0,30.0,30.0,30.0,30.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,1
1,14,17,25.0,20.0,15.0,105.0,55.0,90.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,1
570,10,15,80.0,85.0,95.0,30.0,30.0,25.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,1
474,14,17,76.0,25.0,45.0,67.0,55.0,24.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
149,16,8,59.0,110.0,150.0,45.0,49.0,35.0,6.0,0,301,1,14,53,54,53,37,46,45,6,0,1
149,16,8,59.0,110.0,150.0,45.0,49.0,35.0,6.0,0,301,1,14,53,54,53,37,46,45,6,0,1
573,15,17,55.0,75.0,85.0,25.0,25.0,15.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
106,16,5,91.0,90.0,129.0,90.0,72.0,108.0,5.0,1,301,1,14,53,54,53,37,46,45,6,0,0
76,17,15,74.0,108.0,133.0,83.0,65.0,32.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
292,17,17,30.0,40.0,70.0,70.0,25.0,60.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
377,6,17,75.0,95.0,67.0,125.0,95.0,83.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,0
686,17,13,40.0,40.0,35.0,50.0,100.0,70.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
348,0,7,40.0,20.0,30.0,40.0,80.0,55.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,0
524,11,10,100.0,100.0,80.0,60.0,60.0,50.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,0
674,17,7,75.0,87.0,63.0,87.0,63.0,98.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
713,3,17,35.0,55.0,40.0,45.0,40.0,60.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
4,16,8,60.0,150.0,50.0,150.0,50.0,60.0,6.0,0,301,1,14,53,54,53,37,46,45,6,0,0
581,10,1,50.0,72.0,35.0,35.0,35.0,65.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
196,17,17,85.0,105.0,100.0,79.0,83.0,78.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,0
707,9,17,40.0,45.0,35.0,65.0,55.0,70.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,0
740,6,18,80.0,110.0,120.0,130.0,90.0,70.0,6.0,1,301,1,14,53,54,53,37,46,45,6,0,0
39,15,16,60.0,52.0,168.0,47.0,138.0,30.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,1
184,0,16,70.0,135.0,105.0,60.0,105.0,20.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,0
270,12,17,100.0,5.0,5.0,15.0,65.0,30.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,1
140,17,11,90.0,70.0,80.0,70.0,95.0,70.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
65,17,17,55.0,65.0,35.0,60.0,30.0,85.0,4.0,0,301,1,14,53,54,53,37,46,45,6,0,0
176,3,17,40.0,45.0,40.0,65.0,40.0,65.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,0
366,15,14,70.0,55.0,65.0,95.0,85.0,70.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,0
621,16,7,65.0,80.0,140.0,40.0,70.0,70.0,2.0,0,301,1,14,53,54,53,37,46,45,6,0,0
98,17,17,35.0,64.0,85.0,74.0,55.0,32.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,1
406,0,13,65.0,150.0,40.0,15.0,80.0,145.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
690,5,17,120.0,100.0,85.0,30.0,85.0,45.0,5.0,0,301,1,14,53,54,53,37,46,45,6,0,1
242,13,7,75.0,80.0,70.0,65.0,75.0,90.0,1.0,0,301,1,14,53,54,53,37,46,45,6,0,0
94,14,17,65.0,50.0,70.0,95.0,80.0,65.0,3.0,0,301,1,14,53,54,53,37,46,45,6,0,1
697,4,7,55.0,40.0,85.0,80.0,105.0,40.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
689,15,5,91.0,129.0,90.0,72.0,90.0,108.0,5.0,1,771,0,7,65,65,45,75,45,95,2,0,0
590,1,5,50.0,75.0,70.0,35.0,70.0,48.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
34,10,14,40.0,40.0,55.0,40.0,70.0,55.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,1
614,0,15,20.0,10.0,230.0,10.0,230.0,5.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
110,5,17,105.0,140.0,95.0,55.0,65.0,45.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
660,17,17,30.0,45.0,55.0,70.0,55.0,85.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
445,12,14,100.0,77.0,77.0,128.0,128.0,90.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
86,6,17,58.0,64.0,58.0,80.0,65.0,80.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
62,16,14,67.0,89.0,116.0,79.0,116.0,33.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
527,17,17,53.0,51.0,53.0,61.0,56.0,40.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
85,6,17,39.0,52.0,43.0,60.0,50.0,65.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
142,16,2,100.0,120.0,120.0,150.0,100.0,90.0,4.0,1,771,0,7,65,65,45,75,45,95,2,0,1
730,0,13,60.0,55.0,50.0,40.0,55.0,45.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
550,6,17,58.0,64.0,58.0,80.0,65.0,80.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
473,12,17,135.0,85.0,40.0,40.0,85.0,5.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,0
775,3,7,90.0,90.0,85.0,125.0,90.0,100.0,1.0,1,771,0,7,65,65,45,75,45,95,2,0,0
317,17,5,91.0,72.0,90.0,129.0,90.0,108.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,0
783,2,10,108.0,100.0,121.0,81.0,95.0,95.0,6.0,1,771,0,7,65,65,45,75,45,95,2,0,1
460,12,17,95.0,80.0,105.0,40.0,70.0,100.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,0
399,15,7,80.0,135.0,85.0,70.0,95.0,150.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,0
427,5,14,60.0,100.0,85.0,80.0,85.0,100.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,0
435,2,7,95.0,145.0,130.0,120.0,90.0,120.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,0
130,3,4,67.0,58.0,57.0,81.0,67.0,101.0,6.0,0,771,0,7,65,65,45,75,45,95,2,0,0
481,13,17,46.0,57.0,40.0,40.0,40.0,50.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
499,3,17,60.0,45.0,70.0,45.0,90.0,95.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
474,14,17,76.0,25.0,45.0,67.0,55.0,24.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
605,0,8,1.0,90.0,45.0,30.0,30.0,40.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,1
108,0,7,30.0,30.0,42.0,30.0,42.0,70.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
304,16,14,100.0,100.0,100.0,100.0,100.0,100.0,3.0,1,771,0,7,65,65,45,75,45,95,2,0,0
464,8,17,60.0,60.0,60.0,85.0,85.0,85.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
292,17,17,30.0,40.0,70.0,70.0,25.0,60.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
262,9,17,75.0,89.0,85.0,55.0,65.0,36.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
413,14,5,68.0,165.0,95.0,65.0,115.0,110.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,0
32,12,4,50.0,20.0,40.0,20.0,40.0,20.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,1
322,16,4,57.0,80.0,91.0,80.0,87.0,75.0,6.0,0,771,0,7,65,65,45,75,45,95,2,0,1
639,9,17,45.0,45.0,55.0,45.0,55.0,63.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
648,11,18,70.0,40.0,50.0,55.0,50.0,25.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,1
216,3,11,50.0,65.0,107.0,105.0,107.0,86.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
728,0,13,30.0,45.0,59.0,30.0,39.0,57.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
152,2,7,91.0,134.0,95.0,100.0,100.0,80.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
152,2,7,91.0,134.0,95.0,100.0,100.0,80.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
512,12,17,65.0,70.0,60.0,65.0,65.0,115.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,0
524,11,10,100.0,100.0,80.0,60.0,60.0,50.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
524,11,10,100.0,100.0,80.0,60.0,60.0,50.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
240,9,13,60.0,65.0,70.0,85.0,75.0,40.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
355,12,17,78.0,70.0,61.0,50.0,61.0,100.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,0
494,9,13,45.0,50.0,55.0,75.0,65.0,30.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
172,12,17,55.0,55.0,50.0,45.0,65.0,55.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
196,17,17,85.0,105.0,100.0,79.0,83.0,78.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
386,5,17,40.0,80.0,35.0,35.0,45.0,70.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
446,12,5,100.0,128.0,90.0,77.0,77.0,128.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,0
10,17,17,165.0,75.0,80.0,40.0,45.0,65.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
663,10,3,109.0,66.0,84.0,81.0,99.0,32.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,1
23,4,17,101.0,72.0,72.0,99.0,89.0,29.0,6.0,0,771,0,7,65,65,45,75,45,95,2,0,1
765,0,16,60.0,69.0,95.0,69.0,95.0,36.0,4.0,0,771,0,7,65,65,45,75,45,95,2,0,1
636,12,17,55.0,20.0,35.0,20.0,45.0,75.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
278,3,12,44.0,38.0,33.0,61.0,43.0,70.0,6.0,0,771,0,7,65,65,45,75,45,95,2,0,1
289,14,1,80.0,160.0,60.0,170.0,130.0,80.0,6.0,1,771,0,7,65,65,45,75,45,95,2,0,1
308,11,14,65.0,50.0,35.0,115.0,95.0,95.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,1
291,9,7,35.0,35.0,40.0,35.0,55.0,50.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
406,0,13,65.0,150.0,40.0,15.0,80.0,145.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,0
339,17,3,125.0,58.0,58.0,76.0,76.0,67.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,1
677,4,17,62.0,48.0,66.0,59.0,57.0,49.0,6.0,0,771,0,7,65,65,45,75,45,95,2,0,1
161,10,17,35.0,80.0,50.0,50.0,70.0,120.0,1.0,0,771,0,7,65,65,45,75,45,95,2,0,0
114,15,9,86.0,81.0,97.0,81.0,107.0,43.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,1
452,16,14,60.0,75.0,100.0,55.0,80.0,50.0,3.0,0,771,0,7,65,65,45,75,45,95,2,0,1
665,15,17,70.0,100.0,115.0,30.0,65.0,30.0,2.0,0,771,0,7,65,65,45,75,45,95,2,0,0
296,1,2,92.0,105.0,90.0,125.0,90.0,98.0,5.0,0,771,0,7,65,65,45,75,45,95,2,0,0
697,4,7,55.0,40.0,85.0,80.0,105.0,40.0,2.0,0,748,17,17,59,63,80,65,80,58,1,0,1
